"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"5a5afdb8e2c48307ed4afc0b","8acee65f-c558-4f7f-99b1-b047f0b92621","PHYSICAL","archives","arc-ring-t925x","Arc Ring","<p>From a series of carved and sharp angled shapes comes the Arc Ring. The open space allows for the heavy texture and bold shape to be broken up by the finger's base. Wear it bear or create a focal point for another ring stacked in between.</p><p><strong>Material: sterling silver or bronze with sterling silver band</strong></p>","SQ0472247","Metal","Sterling Silver","","","","","95.00","0.00","No","Unlimited","notch series, arc series","symmetrical arcs, carved texture, adjustable","1.0","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a5afdb8e2c48307ed4afc16/1546926412405/arcbrz.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a5afdb8e2c48307ed4afc13/1546926412397/nothoopss_arcrngss.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a5c0fbbe4966b7d9bf95099/1516675308811/ARC.SS.R.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5ac9ac0ff950b74252f650e2/1546926412400/arc.r2.jpg"
"","69facdb8-6745-428e-be66-7ec642b70723","","","","","","SQ1750153","Metal","Bronze & Sterling Silver","","","","","85.00","0.00","No","Unlimited","","","1.0","6.0","6.0","6.0","",""
"5a5affd18165f521dd4e9274","68f04a43-0c9e-480c-801b-8ea266145450","PHYSICAL","archives","arc-cuff-tzm8d","Arc Cuff","<p>Our signature carved notch texture has taken on a new form. The horseshoe shape compliments the natural contours of the wrist and forearm, and the three-banded cuff fills the void with structurally strong lines.</p><p><span style=""font-size:12px"">Click <a target=""_blank"" href=""http://forgeandfinish.com/braceletring-size-guide"">here</a>&nbsp;for Bracelet Size Guide.</span></p><p><strong>Material: sterling silver or bronze &amp; sterling silver</strong></p>","SQ0524660","Metal","Sterling Silver","","","","","175.00","0.00","No","Unlimited","arc series","horse-shoe shape, two-toned jewelry, bronze and sterling silver","0.7","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a5affd18165f521dd4e927c/1547077499155/arcbrzcff.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a5affd18165f521dd4e9276/1547077499140/ARC.BR.CFF.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5ac9abdc2b6a289d08a4a2e2/1547077499144/arc.cff.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5ac9abdcaa4a998f3f3acb52/1547077499144/arc.cff2.jpg"
"","5c8b4d40-7301-4b4f-9238-7e0ababaa1bc","","","","","","SQ1756770","Metal","Bronze & Sterling Silver","","","","","150.00","0.00","No","Unlimited","","","0.7","6.0","6.0","6.0","",""
"5a5b00dc419202b54962f9b4","d9b49c5d-99f9-4fde-81a1-bc3f90dfe50e","PHYSICAL","archives","neffra-cuff-m6xmd","Neffra Cuff","<p><strong>Material: sterling silver, 2mm black or white cubic zirconia</strong></p><p><em>Available in 14k Gold. For pricing contact: forgeandfinish@gmail.com.</em></p>","SQ4271077","Stone","Black","","","","","165.00","0.00","No","Unlimited","men'et","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a5b00dc419202b54962f9b6/1516673925594/met%27et+neffra+cuff+sterling+black.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a5b00dc419202b54962f9bc/1516673925590/071516_FF_Mely_D_0132.jpg"
"","34c5dc5f-b984-46c5-b585-5038e6039811","","","","","","SQ4477436","Stone","White","","","","","165.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5a5b01389140b791b61b9d2f","9e6b21cf-a51f-46ff-a006-06d4b9784ffe","PHYSICAL","archives","t-pin-cuff-cztx3","T-Pin Cuff","<p><strong>Material: brass</strong></p><p><span style=""font-size:12px"">Click <a target=""_blank"" href=""http://forgeandfinish.com/braceletring-size-guide"">here</a>&nbsp;for Bracelet Size Guide.</span></p>","SQ0655444","Finish/Metal","Matte Bronze","","","","","92.00","0.00","No","Unlimited","","","0.0","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a5b01389140b791b61b9d34/1536150324355/OXY+TPIN+CUFF.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a5b01389140b791b61b9d31/1536150324338/TPIN+CUFF.jpg"
"","22156713-4d5f-4c61-95be-cef37c62c4d1","","","","","","SQ5175152","Finish/Metal","Oxidized Bronze","","","","","92.00","0.00","No","Unlimited","","","0.0","6.0","6.0","6.0","",""
"5a5cb7db71c10bca13460215","2e8a3e02-f21d-472d-9c86-3ee28ee0539c","SERVICE","archives","saturday-february-10-1","Saturday, February 10","<p>3-HOUR CUFF WORKSHOP</p><p>LEARN BASIC METALSMITHING TECHNIQUES (I.E. CUTTING, HAMMERING, FORMING, STAMPING, FINISHING)</p><p>CHOOSE FROM 2 STYLES TO MAKE BRONZE CUFF &amp; TAKE HOME AT END OF CLASS.</p><p>TIME: 1-4P</p><p>LOCATION: MEADOWSWEET MERCANTILE | 47 N. 2ND STREET PHILADELPHIA, PA 19106</p>","SQ7690958","Style","Snake Charmer/Hashtag","","","","","55.00","0.00","No","1","workshop","","","","","","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a5cb81c53450ac1204522cd/1516025929169/CUFFWRKSHP3.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a5cb815085229750fc404b6/1516025881014/CUFFWRKSHP1.jpg"
"5a5cb8a1652dea17cc46ff8c","6ba40544-6310-44ef-bafe-e2bee917197b","SERVICE","archives","sunday-february-11-1","Sunday, February 11","<p>3-HOUR CUFF WORKSHOP</p><p>LEARN BASIC METALSMITHING TECHNIQUES (I.E. CUTTING, HAMMERING, FORMING, STAMPING, FINISHING).</p><p>CHOOSE FROM 2 STYLES TO MAKE BRONZE CUFF &amp; TAKE HOME AT END OF CLASS.</p><p>TIME: 1-4P</p><p>LOCATION: MEADOWSWEET MERCANTILE | 47 N. 2ND STREET PHILADELPHIA, PA 19106</p>","SQ4497382","Style","Snake Charmer/Hashtag","","","","","55.00","0.00","No","6","workshop","","","","","","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a5cb8d6652dea17cc4706b7/1523044136853/CUFFWRKSHP3.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a5cb8d2c83025289aa8e853/1523044136850/CUFFWRKSHP1.jpg"
"5a827ca3f9619af3c61c7e60","0d274ab3-5935-4f81-87be-876ebf005553","SERVICE","archives","introduction-to-jewelry-design","Introduction to Jewelry Design","<p><strong>What: </strong>Beginners learn metal smithing techniques applied to making jewelry over the course of four 2-hour long classes. Design and complete your own necklace.</p><p><strong>When: </strong>Sundays | March 4, 11, 18, 25 | 1-3p</p><p><strong>Where: </strong>Forge &amp; Finish Studio | 2424 E. Coral Street Philadelphia, Pa 19125</p><ul><li>Cutting with a jeweler's saw</li><li>Drilling</li><li>Riveting</li><li>Forging</li><li>Sanding and filing</li><li>Texturing with hammers</li><li>Making chain, bails and clasps</li><li>Operating a Flex Shaft (electric hand tool with various finishing attachments)</li><li>Various finishes: brushed, high-polish, oxidized</li></ul><p><em>Class includes materials, tools, and a finished necklace by the end of the course. Additionally, each student takes home a pair of flat nose pliers, jewelers' saw, and bench pin.</em></p>","SQ8790306","","","","","","","200.00","0.00","No","2","workshop","","","","","","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a827cae419202b94d158cb6/1519183951934/IMG_2749.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5a828f72f9619af3c61f1735/1518506059075/image1.jpeg"
"5ac7cf28562fa7774459ea87","d72c96d3-0749-45b2-b312-3176a5c8f6f4","SERVICE","archives","earring-workshop","Earring Workshop","<p>This workshop is created to give the novice an introduction into design and fabrication. We supply all the materials, you just come prepared to design your own earrings and have fun!&nbsp;</p><p>3-HOUR EARRING WORKSHOP</p><p>LEARN BASIC METALSMITHING TECHNIQUES (I.E. CUTTING,&nbsp;PATINA FINISHES, FILING/SANDING, ASSEMBLING).</p><p>DATE/TIME: SATURDAY,&nbsp; MAY 5 | 1-4P</p><p>LOCATION: MEADOWSWEET MERCANTILE | 47 N. 2ND STREET PHILADELPHIA, PA 19106</p>","SQ8404556","","","","","","","68.00","0.00","No","10","workshop","","","","","","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5ac7d04e6d2a73c1cd503564/1525866514149/IMG_3578.JPG https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5ac7d04e1ae6cf47a9c44b87/1525866514149/IMG_3577.JPG"
"5aebaebeaa4a991e53d79f4e","3ee7a9bd-f85d-4cf5-8d44-1e301fd8b074","PHYSICAL","archives","talo-collar-zsw5d","Talo Collar","<p style=""white-space: pre-wrap;""><strong>Material: sterling silver</strong></p><p style=""white-space: pre-wrap;""><em>Available in 14k Gold. For pricing contact: forgeandfinish@gmail.com</em></p>","SQ7417256","","","","","","","320.00","0.00","No","Unlimited","men'et","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5aebaebeaa4a991e53d79f53/1525395195021/071516_FF_Hayley_0163.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5aebaebeaa4a991e53d79f50/1525395195032/men%27et+talo+collar+2+.jpg"
"5b4b9693f950b741b8bdfcb0","eeadf0f7-9e38-4fb5-9922-e369555bc0a4","SERVICE","archives","improvisational-dance-workshop","Dance Workshop","<p style=""white-space: pre-wrap;"">Join an <strong><em>improvisational movement workshop</em></strong> lead by <strong>Lily Kane</strong> at <a href=""http://www.theironfactory.org/"" target=""_blank"">The Iron Works Factory</a> on <strong>Saturday, September 8 from 10-12p</strong>. In this class, you will learn more about Lily's choreography process behind <a href=""https://www.liliannakane.com/grocery-dance"" target=""_blank"">Grocery Dance</a>. </p><p style=""margin-left: 40px; white-space: pre-wrap;""><em>Grocery Dance is a durational, site-specific, installation dance piece that premiered at Lucky’s Market in Columbus, Ohio on April 14th, 2017.</em></p><p style=""margin-left: 40px; white-space: pre-wrap;""><em><br>Grocery Dance is a public art project that will be performed in grocery stores and supermarkets all over the country, in different demographic locations.&nbsp;<br><br>Grocery Dance is a performance as well as a food drive. A bin is always located at market's exit, encouraging shoppers to donate some groceries to those who can't afford food. After the performance, the grocery dancers deliver the donations to local soup kitchens.&nbsp;</em></p><p style=""margin-left: 40px; white-space: pre-wrap;""><em><br></em><strong>The 4th installment of Grocery Dance will be hosted by </strong><a href=""https://www.riverwardsproduce.com/"" target=""_blank""><strong>Riverwards Produce Market </strong></a><strong>in Philadelphia, Pa on September 7, 2018 from 1-4p. The performance is TOTALLY FREE!</strong></p>","SQ9290816","","","","","","","15.00","0.00","No","20","","","","","","","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5b4b9910575d1fa91f2e9684/1531681046490/lilydance.png"
"5b79c822b8a0455bb1f30f84","23dda7ba-4bf8-4772-8418-cd80bff15611","SERVICE","archives","introduction-to-jewelry-in-metals","Introduction to Jewelry in Metals","<p style=""white-space: pre-wrap;""><strong>What: </strong>Beginners learn metal smithing techniques applied to making jewelry over the course of four 3-hour long classes. Design and complete a hand-etched pendant and chain in bronze..</p><p style=""white-space: pre-wrap;""><strong>When: </strong></p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;""><strong>Class 1- </strong>Sundays | February 3, 10, 17, 24 | 1-4p </p><p style=""white-space: pre-wrap;"">OR </p></li><li><p style=""white-space: pre-wrap;""><strong>Class 2-</strong> Sundays | March 3, 10, 17, 24 | 1-4p</p></li></ul><p style=""white-space: pre-wrap;""><strong>Where: </strong>Forge &amp; Finish Studio | 2424 E. Coral Street Philadelphia, Pa 19125</p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Cutting with a jeweler's saw</p></li><li><p style=""white-space: pre-wrap;"">Drilling</p></li><li><p style=""white-space: pre-wrap;"">Forging</p></li><li><p style=""white-space: pre-wrap;"">Etching</p></li><li><p style=""white-space: pre-wrap;"">Sanding and filing</p></li><li><p style=""white-space: pre-wrap;"">Texturing with hammers</p></li><li><p style=""white-space: pre-wrap;"">Cold-joining chain, bails and clasps</p></li><li><p style=""white-space: pre-wrap;"">Operating a Flex Shaft (electric hand tool with various finishing attachments)</p></li><li><p style=""white-space: pre-wrap;"">Various finishes: brushed, high-polish, oxidized</p></li></ul><p style=""white-space: pre-wrap;""><em>Class includes materials, tools, and a finished necklace by the end of the course. </em></p>","SQ7545761","Class","February","","","","","375.00","0.00","No","0","workshop, introworkshop","jewelryworkshop, introductiontojewelryinmetals, metaljewelryworkshop, handmadejewelry, phillymade, forgeandfinish, forgeandfinishworkshop","","","","","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5bdfe55c88251b7ccba90838/1541399901980/hammerpins.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5c45d13f70a6adb611140225/1576075265757/IMG_0448.jpg"
"","4d7d9f46-0bd5-4c1d-add6-84fd8e6ba12f","","","","","","SQ9918038","Class","March","","","","","375.00","0.00","No","4","","","","","","","",""
"5b79ca7203ce646d8c6f9ff4","7abb96b1-5469-4ea3-a515-add090a7477c","SERVICE","archives","intermediate-jewelry-in-metals","Intermediate Jewelry in Metals","<p style=""white-space: pre-wrap;""><strong>What: </strong>Intermediate-level students learn soldering and bezel-setting techniques along with applying foundational metal smithing skills to create a ring over the course of four 3-hour long classes. Design and complete your own ring.</p><p style=""white-space: pre-wrap;""><strong>When: </strong>Saturdays | March 9, 16, 23, 30 | 1-4p</p><p style=""white-space: pre-wrap;""><strong>Where: </strong>Forge &amp; Finish Studio | 2424 E. Coral Street Philadelphia, Pa 19125</p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Cutting with a jeweler's saw</p></li><li><p style=""white-space: pre-wrap;"">Drilling</p></li><li><p style=""white-space: pre-wrap;"">Forging</p></li><li><p style=""white-space: pre-wrap;"">Hand-fabricate bezel cup</p></li><li><p style=""white-space: pre-wrap;"">Bezel-setting cabochon stone</p></li><li><p style=""white-space: pre-wrap;"">Soldering</p></li><li><p style=""white-space: pre-wrap;"">Sanding and filing</p></li><li><p style=""white-space: pre-wrap;"">Operating a Flex Shaft (electric hand tool with various finishing attachments)</p></li><li><p style=""white-space: pre-wrap;"">Various finishes: brushed, high-polish, oxidized</p></li></ul><p style=""white-space: pre-wrap;""><em>Class includes materials, tools, and a finished ring by the end of the course. </em></p>","SQ3292969","","","","","","","475.00","0.00","No","8","workshop","","","","","","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5b79cd0c8985837439657d97/1534709006533/unnamed-2.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5b79cd03cd8366741a892366/1534708997779/unnamed.jpg"
"5dc5915caf6bad31362136e0","b341ee24-194b-4372-a4d9-1e1aa1731b9b","PHYSICAL","archives","single-day-saturday-february-1","BROOCH (ONE DAY)","<p class="""" style=""white-space:pre-wrap;"">FEBRUARY 1 | SATURDAY | 11A-3P</p><p class="""" style=""white-space:pre-wrap;"">Choose either one full body form (pictured) or three small body parts.</p><p class="""" style=""white-space:pre-wrap;"">Students will form shapes in bronze wire using hand pliers, jigs, and files. Option to apply patina finish or buff to a glowing matte bronze.</p>","FEBRUARY 1","","","","","","","65.00","0.00","No","8","workshop","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f37c59fb432246ff95fa/1576242257788/IMG_7035.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f37cb1afec08f5964d4b/1576242257816/IMG_7037.jpg"
"5dc5922be8e7ec68122de0ce","320b7526-3959-4ea5-bfd9-4079d4e8924f","PHYSICAL","archives","february-15-saturday","BIG EARRING (ONE DAY)","<p class="""" style=""white-space:pre-wrap;"">FEBRUARY 15 | SATURDAY | 11A-3P</p><p class="""" style=""white-space:pre-wrap;"">Students will use a jeweler’s saw to cut bronze sheet earring components to join by precise tension fitting. Gold-filled chain and ear wire applied with hand plier techniques.</p>","SQ9693078","","","","","","","75.00","0.00","No","8","workshop","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f6dfba39f527556fb97a/1576072930164/IMG_7005.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f6dfb1afec08f5969674/1576072938949/IMG_6996.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f6ec4409df3e93b08a59/1576072942713/IMG_7034.jpg"
"5dc5926244d8dd23b94f249c","9b799900-ec5c-4558-b651-1bbecf3bbd11","PHYSICAL","archives","single-day-saturday-february-1-ezfly","PUZZLE RINGS (ONE-DAY)","<p class="""" style=""white-space:pre-wrap;"">FEBRUARY 29 | SATURDAY | 11A-3P</p><p class="""" style=""white-space:pre-wrap;"">Students will use jeweler’s saws to cut sterling silver sheet into tessellated shapes, and form into open, adjustable rings.</p>","SQ6702142","","","","","","","95.00","0.00","No","8","workshop","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f86b4409df3e93b0acc3/1576243666815/IMG_7041.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f86cba39f527556fd867/1576243666825/IMG_7053.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f86d6cbd7046c04d4f05/1576243666839/IMG_7059.jpg"
"5dc59294f0a1bf4366e3607c","5166c56f-5616-4cd7-8c0b-5f95352042c9","PHYSICAL","archives","single-day-saturday-february-1-ezfly-z5exl","SNAKE CUFF (ONE DAY)","<p class="""" style=""white-space:pre-wrap;"">MARCH 14 | SATURDAY | 11A-3P</p><p class="""" style=""white-space:pre-wrap;"">Students will use bronze wire to hammer texture and forge cuffs.</p>","SQ6127112","","","","","","","75.00","0.00","No","8","workshop","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5dc5967dfb68f626ee095634/1576074130709/snakecuff1.png https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5dc5967d7f7b6771f90973ba/1573230209445/snakecuff2.png"
"5dc592a0af6bad3136214fb3","e48a4f5f-7e67-4143-a422-5a41e25346d9","PHYSICAL","archives","single-day-saturday-february-1-ezfly-z5exl-kfyra","CONSTELLATION RING (ONE DAY)","<p class="""" style=""white-space:pre-wrap;"">MARCH 28 | SATURDAY | 11A-3P</p><p class="""" style=""white-space:pre-wrap;"">Students will use jeweler’s saws to cut sterling silver sheet, pierce constellation motif, and form into open, adjustable rings.</p>","SQ2003502","","","","","","","95.00","0.00","No","8","workshop","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0fbee0b47017a4e57c2b8/1576242369166/IMG_7047.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0fbeeba39f52755703480/1576242369134/IMG_7052.jpg"
"5dc592bcaf6bad313621527e","61f9d0ae-8858-4a12-9aa8-8306f926bfbd","PHYSICAL","archives","february-8-9-saturday-sunday","PILL BOX (2-DAY WEEKEND)","<p class="""" style=""white-space:pre-wrap;"">FEBRUARY 8-9 | SATURDAY + SUNDAY| 11A-3P</p><p class="""" style=""white-space:pre-wrap;"">Students will use a jeweler’s saw to cut bronze sheet metal components for a fitted box with lid. Fold-forming and wire weaving techniques applied.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p>","SQ4524398","","","","","","","300.00","0.00","No","8","workshop","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f5dfba39f527556fa19d/1576072673819/IMG_7014.jpg"
"5dc592e26a2f4136f7dddd34","d8f3561b-b5a6-412d-bf84-8c8344cdd340","PHYSICAL","archives","february-8-9-saturday-sunday-3cbpz","SILVER RINGS STACK (2-DAY WEEKEND)","<p class="""" style=""white-space:pre-wrap;"">FEBRUARY 22-23 | SATURDAY + SUNDAY| 11A-3P</p><p class="""" style=""white-space:pre-wrap;"">Students will use jeweler’s saws to cut-to-size and form three sterling silver rings and explore various texture finishes using hammers, stamps, and polishing by hand.</p><p class="""" style=""white-space:pre-wrap;"">*Instructors will introduce soldering techniques for future advanced classes .</p>","SQ4861054","","","","","","","300.00","0.00","No","7","workshop","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f7d3b1afec08f596abb8/1576073174258/IMG_7025.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f7d36cbd7046c04d437d/1576073174140/IMG_7023.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f7d459fb432246fff69e/1576073175329/IMG_7029.jpg"
"5dc59378fb68f626ee0911d2","3e975073-dc7f-4224-8b54-ff4129ea5df5","PHYSICAL","archives","february-8-9-saturday-sunday-3cbpz-f7m8a","TAB-SET LONDON BLUE TOPAZ EARRINGS (2-DAY WEEKEND)","<p class="""" style=""white-space:pre-wrap;"">MARCH 7-8 | SATURDAY + SUNDAY| 11A-3P</p><p class="""" style=""white-space:pre-wrap;"">Students will use metal shears to cut sterling silver earring components, and tab-set London Blue Topaz round cabochons. Option to apply dark patina finish or matte brushed silver.</p>","SQ4482560","","","","","","","300.00","0.00","No","8","workshop","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f9fdb1afec08f596e00f/1576073728913/IMG_6991.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f9fd0b47017a4e57918e/1576073736880/IMG_6988.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0f9ff0b47017a4e57919f/1576073729556/IMG_6995.jpg"
"5dc5938725f58c5d584fb7a6","72a80ee9-7314-4785-a580-7c08bea900a1","PHYSICAL","archives","february-8-9-saturday-sunday-3cbpz-f7m8a-kxser","SILVER RINGS STACK (2-DAY WEEKEND)","<p class="""" style=""white-space:pre-wrap;"">MARCH 21-22 | SATURDAY + SUNDAY| 11A-3P</p><p class="""" style=""white-space:pre-wrap;"">Students will use jeweler’s saws to cut-to-size and form three sterling silver rings and explore various texture finishes using hammers, stamps, and polishing by hand.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;"">*Instructors will introduce soldering techniques for future advanced classes.</p>","SQ3087235","","","","","","","300.00","0.00","No","8","workshop","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0fb22b1afec08f596feb5/1576074021287/IMG_7025.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0fb22ba39f52755701d40/1576074037375/IMG_7023.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/56450105e4b06e8555837d4b/5df0fb234409df3e93b0eec1/1576074022161/IMG_7029.jpg"
"59c273670abd045dc95cadcf","3d50e6e1-d34f-4c7b-926b-eed6f41f6dae","SERVICE","thai-yoga-massage-1","october-5","October 5","<h3>Add 2 consecutive time slots to cart for a full hour.</h3>","SQ0933463","Time","11:30 am","","","","","20.00","0.00","No","1","","","","","","","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/59c27340cd39c3de2daa5d10/59c2819980bd5e8d3f995ac0/1563412692028/images-2.jpg"
"","6c0c5521-976d-4404-8746-8b9e2cecfdc1","","","","","","SQ4723155","Time","12:15 am","","","","","20.00","0.00","No","1","","","","","","","",""
"","849feef8-c9af-4384-ac64-030c778690a7","","","","","","SQ6109196","Time","1 pm","","","","","20.00","0.00","No","1","","","","","","","",""
"","4fee1fd0-37b5-4bf3-8a91-2c2afc8e5a1c","","","","","","SQ8530214","Time","1:45 pm","","","","","20.00","0.00","No","1","","","","","","","",""
"","61081748-dee7-4f65-abcc-b3029a65709e","","","","","","SQ5530632","Time","2:30 pm","","","","","20.00","0.00","No","1","","","","","","","",""
"","a1c8911e-b246-4be2-9b18-81650f1a6287","","","","","","SQ6314156","Time","3:15 pm","","","","","20.00","0.00","No","1","","","","","","","",""
"","84c5e94a-3e9c-4ddc-9d5a-67a75c6653fd","","","","","","SQ2689910","Time","4pm","","","","","20.00","0.00","No","1","","","","","","","",""
"59c27951b07869bfa4304be3","7aef0fcc-afd8-4c62-954b-1231b50929de","SERVICE","thai-yoga-massage-1","october-6","October 6","<h3>Add 2 consecutive time slots to cart for a full hour.</h3>","SQ4951527","Time","10 am","","","","","20.00","0.00","No","1","","","","","","","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/59c27340cd39c3de2daa5d10/59c28494e45a7c83dfb478ee/1507161802482/images-2.jpg"
"","ad03a851-fc71-407b-bcc7-b2f9a4d6a3d8","","","","","","SQ7240016","Time","10:45 am","","","","","20.00","0.00","No","1","","","","","","","",""
"","5f8a9d5d-8842-4123-a040-9f3e0b7aeefd","","","","","","SQ3627737","Time","11:30 am","","","","","20.00","0.00","No","1","","","","","","","",""
"","57c814e4-d1ed-4f49-a9d6-2ddd977f0625","","","","","","SQ3770283","Time","12:15 pm","","","","","20.00","0.00","No","1","","","","","","","",""
"","874ec9dc-087b-43b6-9ee6-1601a3e49fcb","","","","","","SQ4659762","Time","3:15 pm","","","","","20.00","0.00","No","1","","","","","","","",""
"","2497eeaa-3b23-4cce-bbed-0a706e8913e3","","","","","","SQ2774775","Time","4 pm","","","","","20.00","0.00","No","1","","","","","","","",""
